filename,class,true_label,condition,mask_ratio,correct,confidence
ARSS_0196,ARSS_crop,1,gabor_mask,0.1,0.0,0.5771
ARSS_0196,ARSS_crop,1,dt_mask,0.1,1.0,0.9666
ARSS_0196,ARSS_crop,1,ig_mask,0.2,0.0,0.9369
ARSS_0196,ARSS_crop,1,random_mask,0.2,0.0,0.8727
ARSS_0196,ARSS_crop,1,fft_mask,0.2,0.0,0.8132
ARSS_0196,ARSS_crop,1,gabor_mask,0.2,0.0,0.8725
ARSS_0196,ARSS_crop,1,dt_mask,0.2,1.0,0.9625
ARSS_0196,ARSS_crop,1,ig_mask,0.3,0.0,0.9207
ARSS_0196,ARSS_crop,1,random_mask,0.3,0.0,0.8629
ARSS_0196,ARSS_crop,1,fft_mask,0.3,0.0,0.4831
ARSS_0196,ARSS_crop,1,gabor_mask,0.3,0.0,0.9438
ARSS_0196,ARSS_crop,1,dt_mask,0.3,1.0,0.9211
PRDA_0009,PRDA_crop,3,full,0.0,1.0,0.7858
PRDA_0009,PRDA_crop,3,ig_mask,0.1,0.0,0.9554
PRDA_0009,PRDA_crop,3,random_mask,0.1,0.3,0.6322
PRDA_0009,PRDA_crop,3,fft_mask,0.1,0.0,0.5682
PRDA_0009,PRDA_crop,3,gabor_mask,0.1,1.0,0.6524
PRDA_0009,PRDA_crop,3,dt_mask,0.1,1.0,0.6943
PRDA_0009,PRDA_crop,3,ig_mask,0.2,0.0,0.9525
PRDA_0009,PRDA_crop,3,random_mask,0.2,0.0,0.8103
PRDA_0009,PRDA_crop,3,fft_mask,0.2,0.0,0.7571
PRDA_0009,PRDA_crop,3,gabor_mask,0.2,0.0,0.6429
PRDA_0009,PRDA_crop,3,dt_mask,0.2,1.0,0.5009
PRDA_0009,PRDA_crop,3,ig_mask,0.3,0.0,0.9469
PRDA_0009,PRDA_crop,3,random_mask,0.3,0.0,0.9153
PRDA_0009,PRDA_crop,3,fft_mask,0.3,1.0,0.4683
PRDA_0009,PRDA_crop,3,gabor_mask,0.3,0.0,0.9468
PRDA_0009,PRDA_crop,3,dt_mask,0.3,0.0,0.4401
PRPE_0183,PRPE_crop,4,full,0.0,1.0,0.9575
PRPE_0183,PRPE_crop,4,ig_mask,0.1,1.0,0.9605
PRPE_0183,PRPE_crop,4,random_mask,0.1,1.0,0.9552
PRPE_0183,PRPE_crop,4,fft_mask,0.1,1.0,0.6989
PRPE_0183,PRPE_crop,4,gabor_mask,0.1,1.0,0.9511
PRPE_0183,PRPE_crop,4,dt_mask,0.1,1.0,0.9566
PRPE_0183,PRPE_crop,4,ig_mask,0.2,1.0,0.9608
PRPE_0183,PRPE_crop,4,random_mask,0.2,1.0,0.9583
PRPE_0183,PRPE_crop,4,fft_mask,0.2,0.0,0.451
PRPE_0183,PRPE_crop,4,gabor_mask,0.2,1.0,0.9444
PRPE_0183,PRPE_crop,4,dt_mask,0.2,1.0,0.9569
PRPE_0183,PRPE_crop,4,ig_mask,0.3,1.0,0.9583
PRPE_0183,PRPE_crop,4,random_mask,0.3,1.0,0.9578
PRPE_0183,PRPE_crop,4,fft_mask,0.3,1.0,0.5712
PRPE_0183,PRPE_crop,4,gabor_mask,0.3,1.0,0.9383
PRPE_0183,PRPE_crop,4,dt_mask,0.3,1.0,0.9565
ARSE_0074,ARSE_crop,0,full,0.0,1.0,0.9413
ARSE_0074,ARSE_crop,0,ig_mask,0.1,0.0,0.9141
ARSE_0074,ARSE_crop,0,random_mask,0.1,0.0,0.9476
ARSE_0074,ARSE_crop,0,fft_mask,0.1,0.0,0.5603
ARSE_0074,ARSE_crop,0,gabor_mask,0.1,1.0,0.436
ARSE_0074,ARSE_crop,0,dt_mask,0.1,1.0,0.9319
ARSE_0074,ARSE_crop,0,ig_mask,0.2,0.0,0.9581
ARSE_0074,ARSE_crop,0,random_mask,0.2,0.0,0.9496
ARSE_0074,ARSE_crop,0,fft_mask,0.2,0.0,0.8924
ARSE_0074,ARSE_crop,0,gabor_mask,0.2,0.0,0.8833
ARSE_0074,ARSE_crop,0,dt_mask,0.2,1.0,0.9207
ARSE_0074,ARSE_crop,0,ig_mask,0.3,0.0,0.9559
ARSE_0074,ARSE_crop,0,random_mask,0.3,0.0,0.9454
ARSE_0074,ARSE_crop,0,fft_mask,0.3,0.0,0.7925
ARSE_0074,ARSE_crop,0,gabor_mask,0.3,0.0,0.9525
ARSE_0074,ARSE_crop,0,dt_mask,0.3,1.0,0.8797
PRDA_0081,PRDA_crop,3,full,0.0,1.0,0.8253
PRDA_0081,PRDA_crop,3,ig_mask,0.1,0.0,0.9432
PRDA_0081,PRDA_crop,3,random_mask,0.1,0.8,0.5597
PRDA_0081,PRDA_crop,3,fft_mask,0.1,1.0,0.7124
PRDA_0081,PRDA_crop,3,gabor_mask,0.1,0.0,0.413
PRDA_0081,PRDA_crop,3,dt_mask,0.1,1.0,0.7855
PRDA_0081,PRDA_crop,3,ig_mask,0.2,0.0,0.9473
PRDA_0081,PRDA_crop,3,random_mask,0.2,0.0,0.7095
PRDA_0081,PRDA_crop,3,fft_mask,0.2,1.0,0.5019
PRDA_0081,PRDA_crop,3,gabor_mask,0.2,0.0,0.5734
PRDA_0081,PRDA_crop,3,dt_mask,0.2,1.0,0.6928
PRDA_0081,PRDA_crop,3,ig_mask,0.3,0.0,0.9531
PRDA_0081,PRDA_crop,3,random_mask,0.3,0.0,0.8264
PRDA_0081,PRDA_crop,3,fft_mask,0.3,1.0,0.61
PRDA_0081,PRDA_crop,3,gabor_mask,0.3,0.0,0.5762
PRDA_0081,PRDA_crop,3,dt_mask,0.3,1.0,0.6106
ARSE_0180,ARSE_crop,0,full,0.0,1.0,0.9468
ARSE_0180,ARSE_crop,0,ig_mask,0.1,0.0,0.9008
ARSE_0180,ARSE_crop,0,random_mask,0.1,0.0,0.9298
ARSE_0180,ARSE_crop,0,fft_mask,0.1,0.0,0.6064
ARSE_0180,ARSE_crop,0,gabor_mask,0.1,0.0,0.8557
ARSE_0180,ARSE_crop,0,dt_mask,0.1,1.0,0.9426
ARSE_0180,ARSE_crop,0,ig_mask,0.2,0.0,0.9488
ARSE_0180,ARSE_crop,0,random_mask,0.2,0.0,0.9434
ARSE_0180,ARSE_crop,0,fft_mask,0.2,0.0,0.8665
ARSE_0180,ARSE_crop,0,gabor_mask,0.2,0.0,0.9443
ARSE_0180,ARSE_crop,0,dt_mask,0.2,1.0,0.9383
ARSE_0180,ARSE_crop,0,ig_mask,0.3,0.0,0.9401
ARSE_0180,ARSE_crop,0,random_mask,0.3,0.0,0.9434
ARSE_0180,ARSE_crop,0,fft_mask,0.3,0.0,0.8996
ARSE_0180,ARSE_crop,0,gabor_mask,0.3,0.0,0.8872
ARSE_0180,ARSE_crop,0,dt_mask,0.3,1.0,0.922
ARSE_0204,ARSE_crop,0,full,0.0,0.0,0.75
ARSE_0204,ARSE_crop,0,ig_mask,0.1,0.0,0.7175
ARSE_0204,ARSE_crop,0,random_mask,0.1,0.0,0.5956
ARSE_0204,ARSE_crop,0,fft_mask,0.1,1.0,0.537
ARSE_0204,ARSE_crop,0,gabor_mask,0.1,0.0,0.6723
ARSE_0204,ARSE_crop,0,dt_mask,0.1,0.0,0.71
ARSE_0204,ARSE_crop,0,ig_mask,0.2,1.0,0.3301
ARSE_0204,ARSE_crop,0,random_mask,0.2,0.0,0.5698
ARSE_0204,ARSE_crop,0,fft_mask,0.2,0.0,0.8102
ARSE_0204,ARSE_crop,0,gabor_mask,0.2,0.0,0.7448
ARSE_0204,ARSE_crop,0,dt_mask,0.2,0.0,0.5687
ARSE_0204,ARSE_crop,0,ig_mask,0.3,0.0,0.7242
ARSE_0204,ARSE_crop,0,random_mask,0.3,0.0,0.649
ARSE_0204,ARSE_crop,0,fft_mask,0.3,0.0,0.8858
ARSE_0204,ARSE_crop,0,gabor_mask,0.3,0.0,0.958
ARSE_0204,ARSE_crop,0,dt_mask,0.3,1.0,0.5561
PRPE_0003,PRPE_crop,4,full,0.0,1.0,0.8203
PRPE_0003,PRPE_crop,4,ig_mask,0.1,1.0,0.921
PRPE_0003,PRPE_crop,4,random_mask,0.1,1.0,0.9532
PRPE_0003,PRPE_crop,4,fft_mask,0.1,0.0,0.5881
PRPE_0003,PRPE_crop,4,gabor_mask,0.1,1.0,0.9366
PRPE_0003,PRPE_crop,4,dt_mask,0.1,1.0,0.9058
PRPE_0003,PRPE_crop,4,ig_mask,0.2,1.0,0.9573
PRPE_0003,PRPE_crop,4,random_mask,0.2,1.0,0.9606
PRPE_0003,PRPE_crop,4,fft_mask,0.2,0.0,0.6589
PRPE_0003,PRPE_crop,4,gabor_mask,0.2,1.0,0.9614
PRPE_0003,PRPE_crop,4,dt_mask,0.2,1.0,0.9028
PRPE_0003,PRPE_crop,4,ig_mask,0.3,1.0,0.9582
PRPE_0003,PRPE_crop,4,random_mask,0.3,1.0,0.9612
PRPE_0003,PRPE_crop,4,fft_mask,0.3,0.0,0.6541
PRPE_0003,PRPE_crop,4,gabor_mask,0.3,1.0,0.9555
PRPE_0003,PRPE_crop,4,dt_mask,0.3,1.0,0.8714
ARSS_0081,ARSS_crop,1,full,0.0,1.0,0.982
ARSS_0081,ARSS_crop,1,ig_mask,0.1,1.0,0.4406
ARSS_0081,ARSS_crop,1,random_mask,0.1,0.0,0.6299
ARSS_0081,ARSS_crop,1,fft_mask,0.1,0.0,0.4752
ARSS_0081,ARSS_crop,1,gabor_mask,0.1,1.0,0.3446
ARSS_0081,ARSS_crop,1,dt_mask,0.1,1.0,0.9787
ARSS_0081,ARSS_crop,1,ig_mask,0.2,0.0,0.5861
ARSS_0081,ARSS_crop,1,random_mask,0.2,0.0,0.5708
ARSS_0081,ARSS_crop,1,fft_mask,0.2,0.0,0.4508
ARSS_0081,ARSS_crop,1,gabor_mask,0.2,0.0,0.6701
ARSS_0081,ARSS_crop,1,dt_mask,0.2,1.0,0.9772
ARSS_0081,ARSS_crop,1,ig_mask,0.3,0.0,0.4785
ARSS_0081,ARSS_crop,1,random_mask,0.3,0.0,0.6983
ARSS_0081,ARSS_crop,1,fft_mask,0.3,0.0,0.5191
ARSS_0081,ARSS_crop,1,gabor_mask,0.3,0.0,0.9057
ARSS_0081,ARSS_crop,1,dt_mask,0.3,1.0,0.9747
PJNA_0003,PJNA_crop,2,full,0.0,1.0,0.9196
PJNA_0003,PJNA_crop,2,ig_mask,0.1,0.0,0.7963
PJNA_0003,PJNA_crop,2,random_mask,0.1,0.0,0.7902
PJNA_0003,PJNA_crop,2,fft_mask,0.1,1.0,0.7062
PJNA_0003,PJNA_crop,2,gabor_mask,0.1,1.0,0.7225
PJNA_0003,PJNA_crop,2,dt_mask,0.1,1.0,0.9105
PJNA_0003,PJNA_crop,2,ig_mask,0.2,0.0,0.8805
PJNA_0003,PJNA_crop,2,random_mask,0.2,0.0,0.8907
PJNA_0003,PJNA_crop,2,fft_mask,0.2,1.0,0.5111
PJNA_0003,PJNA_crop,2,gabor_mask,0.2,0.0,0.4937
PJNA_0003,PJNA_crop,2,dt_mask,0.2,1.0,0.9014
PJNA_0003,PJNA_crop,2,ig_mask,0.3,0.0,0.9216
PJNA_0003,PJNA_crop,2,random_mask,0.3,0.0,0.9363
PJNA_0003,PJNA_crop,2,fft_mask,0.3,1.0,0.7617
PJNA_0003,PJNA_crop,2,gabor_mask,0.3,0.0,0.9554
PJNA_0003,PJNA_crop,2,dt_mask,0.3,1.0,0.8722
